NAICS,Description,"2023 Jobs","2022 - 2023 Change","2022 - 2023 % Change","Avg. Earnings Per Job","2022 GRP Earnings"
237120,"Oil and Gas Pipeline and Related Structures Construction",2.01607603058,0.0640245672246,0.0327986061979,102447.965041,200688.0053
237130,"Power and Communication Line and Related Structures Construction",3.56875968704,-0.0314360410623,-0.00873175889214,116285.156653,424047.422472
237210,"Land Subdivision",9.26507746051,0.0407270922765,0.00441517187126,94623.5084803,1084749.33548
237310,"Highway, Street, and Bridge Construction",1.29922834246,0.0333456355662,0.0263418051173,107205.565128,135993.696866
237990,"Other Heavy and Civil Engineering Construction",3.43763777427,-0.00512287456943,-0.00148801357166,111478.068247,414995.297168
238110,"Poured Concrete Foundation and Structure Contractors",39.0040729971,1.50987104024,0.0402694539805,58299.8399143,2389588.6921
238120,"Structural Steel and Precast Concrete Contractors",0.837632865271,0.0215313651777,0.0263831951973,85099.3605229,69536.4238701
238130,"Framing Contractors",0.673117824724,0.0158215186564,0.0240706033342,66335.2273197,43754.8888366
238140,"Masonry Contractors",2.76610044924,-0.0378024987781,-0.0134820995872,59325.5420751,192079.274953
238150,"Glass and Glazing Contractors",23.3536863167,0.198463419925,0.0085710001933,60997.7209233,1464833.19784
238160,"Roofing Contractors",45.2825571737,1.31609746411,0.0299341241665,80418.2872113,3649132.75746
238170,"Siding Contractors",10.1428500572,0.0433815484605,0.00429542885576,56137.5580554,655120.230017
238190,"Other Foundation, Structure, and Building Exterior Contractors",0.410532466056,0.0110774956664,0.0277315254223,61562.3046946,24637.1873386
238210,"Electrical Contractors and Other Wiring Installation Contractors",109.419261952,2.25734089323,0.0210647669521,77372.798776,8587561.33336
238220,"Plumbing, Heating, and Air-Conditioning Contractors",83.5092312467,2.09245921482,0.0257005916913,77134.1830953,6440852.52843
238290,"Other Building Equipment Contractors",0.497889692083,0.00661121040669,0.0134571544517,111480.896674,54885.0854862
238310,"Drywall and Insulation Contractors",15.0582792414,0.356152390839,0.0242245489009,63369.6857235,1022051.03959
238320,"Painting and Wall Covering Contractors",74.5906957039,2.07434860198,0.0286052550201,52052.1150499,4465264.50444
238330,"Flooring Contractors",28.1432203611,0.758648595375,0.0277035040703,53394.6156902,1975532.979
238340,"Tile and Terrazzo Contractors",6.0925423416,0.287118466451,0.049456934175,58920.2319614,425139.690957
238350,"Finish Carpentry Contractors",0.503023019189,0.00660657666682,0.0133085371493,62101.6558106,30986.7912404
238390,"Other Building Finishing Contractors",0.361950475749,-0.00745885828713,-0.0201913097475,54000.3636289,20129.5532037
238910,"Site Preparation Contractors",45.1347765209,1.38208312873,0.0315885268214,66856.4379983,3470273.45596
238990,"All Other Specialty Trade Contractors",23.0295683654,0.794664192769,0.0357394925833,64788.4532984,1724892.07301
311111,"Dog and Cat Food Manufacturing",0.00260973460376,0.00021045632311,0.0877165124227,105547.781729,284.601586891
311119,"Other Animal Food Manufacturing",0.00267446958117,0.000161538884571,0.0642830639098,196280.54075,501.630116989
311211,"Flour Milling",0.00269541081777,0.000153216240312,0.0602692813803,97578.2341039,333.387823529
311212,"Rice Milling",0,0,0,0,0
311213,"Malt Manufacturing",0,0,0,0,0
311221,"Wet Corn Milling",0,0,0,0,0
311224,"Soybean and Other Oilseed Processing",0,0,0,0,0
311225,"Fats and Oils Refining and Blending",0,0,0,0,0
311230,"Breakfast Cereal Manufacturing",0,0,0,0,0
311313,"Beet Sugar Manufacturing",0,0,0,0,0
311314,"Cane Sugar Manufacturing",0,0,0,0,0
311340,"Nonchocolate Confectionery Manufacturing",0.00260118769497,8.97351962941E-5,0.0357303975853,15174.3918776,42.1497257074
311351,"Chocolate and Confectionery Manufacturing from Cacao Beans",0.00241713424221,1.120931004E-5,0.00465904396687,17521.6870806,42.1559154892
311352,"Confectionery Manufacturing from Purchased Chocolate",0.00217872206531,-6.38751938634E-5,-0.0284826861364,32723.4635025,73.3856395413
311411,"Frozen Fruit, Juice, and Vegetable Manufacturing",0,0,0,0,0
311412,"Frozen Specialty Food Manufacturing",0,0,0,0,0
311421,"Fruit and Vegetable Canning",0.00237275302854,0.000330017253818,0.161556505693,66104.5980677,135.034392916
311422,"Specialty Canning",0,0,0,0,0
311423,"Dried and Dehydrated Food Manufacturing",0.00495090094344,0.000260697016641,0.0555833010055,62445.3173277,292.881631651
311511,"Fluid Milk Manufacturing",38.7053424015,-3.12947182965,-0.0748054434366,66276.3232214,2772661.05368
311512,"Creamery Butter Manufacturing",0,0,0,0,0
311513,"Cheese Manufacturing",0,0,0,0,0
311514,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",0,0,0,0,0
311520,"Ice Cream and Frozen Dessert Manufacturing",0,0,0,0,0
311611,"Animal (except Poultry) Slaughtering",0.00483585115983,9.27381952861E-5,0.0195521793344,67083.8453939,318.186646936
311612,"Meat Processed from Carcasses",0.00221937610898,0.000159935099987,0.0776594713264,46738.6486933,96.2777378951
311613,"Rendering and Meat Byproduct Processing",0.00220422712489,-0.000649225212155,-0.227522711253,89534.2039541,255.481896771
311615,"Poultry Processing",0,0,0,0,0
311710,"Seafood Product Preparation and Packaging",0,0,0,0,0
311811,"Retail Bakeries",1.47443927326,-0.188617538076,-0.11341617243,36507.9098067,60741.9639248
311812,"Commercial Bakeries",0.00603639279517,-0.00145530045219,-0.194255210957,66950.477453,501.573054834
311813,"Frozen Cakes, Pies, and Other Pastries Manufacturing",0,0,0,0,0
311821,"Cookie and Cracker Manufacturing",0,0,0,0,1739.43934844
311824,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",0.256061591608,-0.125791050884,-0.329423020523,66956.6351207,25567.598641
311830,"Tortilla Manufacturing",0,0,0,0,1335.25387169
311911,"Roasted Nuts and Peanut Butter Manufacturing",0.320607591848,0.00217907028843,0.00684320072132,45479.4262974,17647.8247606
311919,"Other Snack Food Manufacturing",0,0,0,0,2307.46367257
311920,"Coffee and Tea Manufacturing",0.319859488213,-0.00933142264966,-0.0283465379563,40138.3160329,13213.1850164
311930,"Flavoring Syrup and Concentrate Manufacturing",0,0,0,0,0
311941,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",0,0,0,0,0
311942,"Spice and Extract Manufacturing",0,0,0,0,0
311991,"Perishable Prepared Food Manufacturing",0.918827549842,-0.0482645698775,-0.0499069001736,31224.8831795,32558.0991742
311999,"All Other Miscellaneous Food Manufacturing",0.362328309982,-0.0221354749455,-0.0575749285455,48854.4376724,19087.0859616
312111,"Soft Drink Manufacturing",0.229389834879,-0.00898855375502,-0.037707083291,119325.695153,28444.7018099
312112,"Bottled Water Manufacturing",0.041904505672,-0.026692291792,-0.389118629132,122985.457668,9060.14531826
312113,"Ice Manufacturing",0.0555278966249,-0.012416797911,-0.182748601577,74955.2255988,5092.81615161
312120,Breweries,4.88891501683,-0.159517496587,-0.0315974307199,42370.428381,273767.315532
312130,Wineries,0.162280656932,-0.00133452345498,-0.00815647699575,28597.6779297,4713.81199112
312140,Distilleries,0.177939947322,0.00517518072931,0.0299550703039,26824.0351229,4653.6089643
312230,"Tobacco Manufacturing",0.0450456219391,-0.00255301788756,-0.0536363622334,141142.617113,22915.5323468
313110,"Fiber, Yarn, and Thread Mills",0.0425274489585,-0.000494662075519,-0.011497856884,39139.0180376,1854.69440141
313210,"Broadwoven Fabric Mills",1.84664825638,-0.0377335271306,-0.0200243535895,60450.5817032,113912.114634
313220,"Narrow Fabric Mills and Schiffli Machine Embroidery",0.0075510997258,0.000337509137472,0.0467879530088,40466.8423196,291.911590816
313230,"Nonwoven Fabric Mills",0.135656772015,0.00114960182918,0.00854676986799,101130.507913,13602.7951176
313240,"Knit Fabric Mills",0,0,0,0,0
313310,"Textile and Fabric Finishing Mills",0,0,0,0,0
313320,"Fabric Coating Mills",0,0,0,0,0
314110,"Carpet and Rug Mills",0,0,0,0,0
314120,"Curtain and Linen Mills",0.0198916619648,-0.0293107978452,-0.595718140076,53012.5717888,3318.91200265
314910,"Textile Bag and Canvas Mills",0.162100985246,-0.000208361962899,-0.0012837336018,58021.3091979,9417.41236706
314994,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",0,0,0,0,0
314999,"All Other Miscellaneous Textile Product Mills",0.149108327732,0.00388091795188,0.0267230404905,53848.1848203,7820.24199141
315120,"Apparel Knitting Mills",0,0,0,0,0
315210,"Cut and Sew Apparel Contractors",0.160777458941,0.00518232979774,0.0333065040421,42870.7724658,6680.33133018
315250,"Cut and Sew Apparel Manufacturing (except Contractors)",0,0,0,0,0
315990,"Apparel Accessories and Other Apparel Manufacturing",0,0,0,0,0
316110,"Leather and Hide Tanning and Finishing",0,0,0,0,0
316210,"Footwear Manufacturing",1.5447453578,-0.144181994026,-0.0853689733135,49546.3356056,83680.2639893
316990,"Other Leather and Allied Product Manufacturing",0.341707802174,0.00931523834789,0.0280248097029,59688.41187,19840.0085785
321113,Sawmills,0.361290924263,0.0104000535388,0.0296389972112,57948.9997077,20333.7998968
321114,"Wood Preservation",0,0,0,0,0
321211,"Hardwood Veneer and Plywood Manufacturing",0.0131443679754,-0.0860650591671,-0.867508881424,41464.1658056,4292.86591702
321212,"Softwood Veneer and Plywood Manufacturing",0,0,0,0,0
321215,"Engineered Wood Member Manufacturing",0.137290588659,0.040173841112,0.41366542977,46444.0586194,4522.3940258
321219,"Reconstituted Wood Product Manufacturing",0.0355832953154,0.0244972487778,2.20973714071,55192.6447873,611.868978875
321911,"Wood Window and Door Manufacturing",1.1690227259,0.0421202527535,0.0373770168735,70441.1498797,81817.9144291
321912,"Cut Stock, Resawing Lumber, and Planing",0.124040760519,0.0197531901997,0.189410781545,59405.2253066,6195.23420764
321918,"Other Millwork (including Flooring)",1.47665547768,0.00696745902592,0.00474077418981,55721.9912624,81894.0082072
321920,"Wood Container and Pallet Manufacturing",0.0432479414829,-0.0122289052745,-0.220432594663,57999.9428197,3217.657885
321991,"Manufactured Home (Mobile Home) Manufacturing",0,0,0,0,0
321992,"Prefabricated Wood Building Manufacturing",0.00886261724855,-0.000410931700018,-0.044312237127,42595.5296613,395.012213638
321999,"All Other Miscellaneous Wood Product Manufacturing",0,0,0,0,0
322110,"Pulp Mills",0,0,0,0,0
322120,"Paper Mills",0.0298338413007,-0.0100586390214,-0.252143735866,93502.7711236,3740.05046685
322130,"Paperboard Mills",0,0,0,0,0
322211,"Corrugated and Solid Fiber Box Manufacturing",0.242824601687,-0.0422519610323,-0.14821267883,88516.1532356,25290.2153394
322212,"Folding Paperboard Box Manufacturing",0.0308334761031,-0.0084559232459,-0.2152214945,74109.8961299,2911.73687492
322219,"Other Paperboard Container Manufacturing",0,0,0,0,0
322220,"Paper Bag and Coated and Treated Paper Manufacturing",0,0,0,0,0
322230,"Stationery Product Manufacturing",0.00596473934999,-0.000122315855055,-0.0200944218403,42295.8481278,257.457478173
322291,"Sanitary Paper Product Manufacturing",0,0,0,0,0
322299,"All Other Converted Paper Product Manufacturing",0,0,0,0,0
323111,"Commercial Printing (except Screen and Books)",2.985616839,-0.375081283038,-0.11160814492,46887.1821004,188725.054827
323113,"Commercial Screen Printing",0.0630166288745,-0.0199998701523,-0.240914401194,43223.2582092,3591.53799752
323117,"Books Printing",0.0599882808853,-0.00532724621635,-0.0815617120882,50714.0533634,3312.41786978
323120,"Support Activities for Printing",0.00210934445734,-0.00020323318718,-0.0878816707674,48153.5188881,111.358887825
324110,"Petroleum Refineries",0.00255707250332,0.000215664025929,0.0921086721993,264792.065035,619.987146001
324121,"Asphalt Paving Mixture and Block Manufacturing",0.067751319817,-0.0174479403016,-0.204789810115,129129.995997,11001.7936076
324122,"Asphalt Shingle and Coating Materials Manufacturing",0.0753173437398,-0.00847909814346,-0.101186851767,144751.975954,12318.1161179
324191,"Petroleum Lubricating Oil and Grease Manufacturing",0.0827604228158,-0.012106793256,-0.127618304377,139701.34131,13253.0935815
324199,"All Other Petroleum and Coal Products Manufacturing",0,0,0,0,0
325110,"Petrochemical Manufacturing",0,0,0,0,0
325120,"Industrial Gas Manufacturing",0,0,0,0,0
325130,"Synthetic Dye and Pigment Manufacturing",0,0,0,0,0
325180,"Other Basic Inorganic Chemical Manufacturing",0,0,0,0,0
325193,"Ethyl Alcohol Manufacturing",0,0,0,0,0
325194,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",0,0,0,0,0
325199,"All Other Basic Organic Chemical Manufacturing",0,0,0,0,0
325211,"Plastics Material and Resin Manufacturing",0,0,0,0,1566.21828356
325212,"Synthetic Rubber Manufacturing",0,0,0,0,0
325220,"Artificial and Synthetic Fibers and Filaments Manufacturing",0,0,0,0,0
325311,"Nitrogenous Fertilizer Manufacturing",0,0,0,0,0
325312,"Phosphatic Fertilizer Manufacturing",0,0,0,0,0
325314,"Fertilizer (Mixing Only) Manufacturing",0.0297387406203,0.00351285623186,0.13394614953,243245.999945,6379.3417769
325315,"Compost Manufacturing",0,0,0,0,0
325320,"Pesticide and Other Agricultural Chemical Manufacturing",0,0,0,0,0
325411,"Medicinal and Botanical Manufacturing",0.0932495863159,-0.00835533266898,-0.0822335449155,67897.2421135,6960.47732853
325412,"Pharmaceutical Preparation Manufacturing",0.235667323989,-0.0236549147081,-0.0912182265083,180888.323045,47870.0824838
325413,"In-Vitro Diagnostic Substance Manufacturing",0,0,0,0,0
325414,"Biological Product (except Diagnostic) Manufacturing",2.67235718634,-0.539178335777,-0.167888018695,93712.0276154,309301.266992
325510,"Paint and Coating Manufacturing",0.950387783815,0.0238880682699,0.025783136108,102861.998344,95301.7290577
325520,"Adhesive Manufacturing",0,0,0,0,0
325611,"Soap and Other Detergent Manufacturing",0.0102297271883,6.94154363082E-5,0.00683201834775,50304.0208442,512.627612547
325612,"Polish and Other Sanitation Good Manufacturing",0,0,0,0,0
325613,"Surface Active Agent Manufacturing",0,0,0,0,0
325620,"Toilet Preparation Manufacturing",0.357748193848,0.000518246786176,0.00145073723645,30582.4731111,10924.9869433
325910,"Printing Ink Manufacturing",0,0,0,0,0
325920,"Explosives Manufacturing",0,0,0,0,0
325991,"Custom Compounding of Purchased Resins",0,0,0,0,0
325992,"Photographic Film, Paper, Plate, and Chemical Manufacturing",0,0,0,0,0
325998,"All Other Miscellaneous Chemical Product and Preparation Manufacturing",0.215620081286,-0.000475166315962,-0.00219887443724,108573.259998,23462.1942698
326111,"Plastics Bag and Pouch Manufacturing",0,0,0,0,0
326112,"Plastics Packaging Film and Sheet (including Laminated) Manufacturing",0,0,0,0,0
326113,"Unlaminated Plastics Film and Sheet (except Packaging) Manufacturing",0,0,0,0,0
326121,"Unlaminated Plastics Profile Shape Manufacturing",0.189742059076,-0.00514841511259,-0.0264169664219,57352.5675074,11177.4827824
326122,"Plastics Pipe and Pipe Fitting Manufacturing",0,0,0,0,0
326130,"Laminated Plastics Plate, Sheet (except Packaging), and Shape Manufacturing",0.0111857010489,-0.000585760874773,-0.0497610983728,84443.2424946,994.021632528
326140,"Polystyrene Foam Product Manufacturing",0,0,0,0,0
326150,"Urethane and Other Foam Product (except Polystyrene) Manufacturing",0.110662589742,-0.00150304920122,-0.0134002642466,81510.2740464,9142.66317887
326160,"Plastics Bottle Manufacturing",0,0,0,0,0
326191,"Plastics Plumbing Fixture Manufacturing",0.0242667246637,0.000780161623157,0.033217360148,61741.1908662,1450.09014947
326199,"All Other Plastics Product Manufacturing",0.103701444702,-0.0122434831091,-0.105597401631,88435.0550033,10260.381364
326211,"Tire Manufacturing (except Retreading)",0,0,0,0,0
326212,"Tire Retreading",0,0,0,0,0
326220,"Rubber and Plastics Hoses and Belting Manufacturing",0.0864068097246,-0.00868118187798,-0.0912963007386,57868.0670156,5502.56501727
326291,"Rubber Product Manufacturing for Mechanical Use",0,0,0,0,0
326299,"All Other Rubber Product Manufacturing",0,0,0,0,0
327110,"Pottery, Ceramics, and Plumbing Fixture Manufacturing",0.764243997803,-0.0204768132733,-0.026094393043,52553.2605896,41306.8976419
327120,"Clay Building Material and Refractories Manufacturing",0.269378439218,-0.0440916227353,-0.140656566884,80479.1180966,25227.8250681
327211,"Flat Glass Manufacturing",0,0,0,0,0
327212,"Other Pressed and Blown Glass and Glassware Manufacturing",0,0,0,0,0
327213,"Glass Container Manufacturing",0,0,0,0,0
327215,"Glass Product Manufacturing Made of Purchased Glass",0,0,0,0,0
327310,"Cement Manufacturing",0.00920222729347,5.42366819821E-5,0.00592880822527,96399.6565555,881.864234397
327320,"Ready-Mix Concrete Manufacturing",0.178035058996,-0.0122182619307,-0.0642210179102,91843.0251799,17473.461969
327331,"Concrete Block and Brick Manufacturing",0.231635042677,-0.0125577540273,-0.0514255710929,68233.9766882,16662.2660278
327332,"Concrete Pipe Manufacturing",0,0,0,0,0
327390,"Other Concrete Product Manufacturing",0.144994860912,-0.00540207796311,-0.0359188026268,70304.9427882,10573.6611477
327410,"Lime Manufacturing",0,0,0,0,0
327420,"Gypsum Product Manufacturing",0.548689857594,-0.00963673148913,-0.0172600260807,110272.237596,61567.9977778
327910,"Abrasive Product Manufacturing",0.155254165618,-0.000905575919693,-0.00579903572315,85890.2058894,13412.6087978
327991,"Cut Stone and Stone Product Manufacturing",0.00454480808055,0.00127853069026,0.391433591666,52942.0513223,172.923637256
327992,"Ground or Treated Mineral and Earth Manufacturing",0.130164382345,-0.01002693442,-0.0715232202069,87692.3165657,12293.7164031
327993,"Mineral Wool Manufacturing",0,0,0,0,0
327999,"All Other Miscellaneous Nonmetallic Mineral Product Manufacturing",0,0,0,0,0
331110,"Iron and Steel Mills and Ferroalloy Manufacturing",0.0541290329856,-0.0179851090663,-0.249397809564,49514.5536287,3634.89410991
331210,"Iron and Steel Pipe and Tube Manufacturing from Purchased Steel",0.232385945801,-0.0338221112137,-0.127051418327,129839.291036,34564.307771
331221,"Rolled Steel Shape Manufacturing",0.324215439937,-0.0295329116218,-0.0834856515703,148183.615755,52419.7740746
331222,"Steel Wire Drawing",0,0,0,0,0
331313,"Alumina Refining and Primary Aluminum Production",0.00815434609878,0.000816044270795,0.111203421435,155024.59488,1137.61866285
331314,"Secondary Smelting and Alloying of Aluminum",0,0,0,0,0
331315,"Aluminum Sheet, Plate, and Foil Manufacturing",0.311266539289,-0.0471073823107,-0.131447573251,105710.285396,37883.855981
331318,"Other Aluminum Rolling, Drawing, and Extruding",0,0,0,0,0
331410,"Nonferrous Metal (except Aluminum) Smelting and Refining",0.193724717895,0.000583074146307,0.00301889398366,89868.383868,17357.3486636
331420,"Copper Rolling, Drawing, Extruding, and Alloying",0,0,0,0,0
331491,"Nonferrous Metal (except Copper and Aluminum) Rolling, Drawing, and Extruding",0.205333786035,-0.00226345802623,-0.0109031217464,80873.4281744,16789.1213924
331492,"Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)",0,0,0,0,0
331511,"Iron Foundries",116.047714993,10.844051249,0.103076745268,80012.2272048,8417589.57374
331512,"Steel Investment Foundries",1.46424619153,-0.144531422975,-0.0898392802534,71380.9585585,114836.208702
331513,"Steel Foundries (except Investment)",0.102682841532,-0.00228408211397,-0.0217600176763,80562.9384079,8456.45417326
331523,"Nonferrous Metal Die-Casting Foundries",0.245207847186,-0.00539830830176,-0.0215410044149,150922.36407,37822.0734365
331524,"Aluminum Foundries (except Die-Casting)",4.87825016994,0.010915333444,0.00224256884119,73051.1497846,355564.808635
331529,"Other Nonferrous Metal Foundries (except Die-Casting)",0.639627058632,0.014601582652,0.0233615799885,82031.1207307,51271.5931159
332111,"Iron and Steel Forging",0.00629064025948,0.00159185300449,0.33877954419,71849.8315139,337.607486539
332112,"Nonferrous Forging",0,0,0,0,0
332114,"Custom Roll Forming",0.318202887864,-0.0204242842722,-0.060314959793,71345.4844442,24159.5492646
332117,"Powder Metallurgy Part Manufacturing",0,0,0,0,0
332119,"Metal Crown, Closure, and Other Metal Stamping (except Automotive)",0.249636528344,-0.0412614918761,-0.141841776183,54950.1703668,15984.91537
332215,"Metal Kitchen Cookware, Utensil, Cutlery, and Flatware (except Precious) Manufacturing",0.104454025319,-0.00776389539572,-0.0691858782114,62983.8824978,7067.92899863
332216,"Saw Blade and Handtool Manufacturing",0.110605000567,-0.00716946724922,-0.0608745459194,45276.2376183,5332.39132841
332311,"Prefabricated Metal Building and Component Manufacturing",0.142685882203,-0.0242758391544,-0.145397633404,128280.394321,21468.009536
332312,"Fabricated Structural Metal Manufacturing",0.20130170923,-0.0215485748943,-0.0966952991735,73316.1331175,16338.5411292
332313,"Plate Work Manufacturing",0.0929057394769,-0.0166421245993,-0.151916468109,99698.1973061,10921.7379586
332321,"Metal Window and Door Manufacturing",0.096393826119,-0.011419117147,-0.105916013431,56234.178675,6062.77974882
332322,"Sheet Metal Work Manufacturing",0.133259651592,-0.0243221365911,-0.154346113669,69262.5421448,10914.5286278
332323,"Ornamental and Architectural Metal Work Manufacturing",0.0936246869962,-0.0118598012289,-0.112431708477,59041.3975962,6227.95924579
332410,"Power Boiler and Heat Exchanger Manufacturing",0,0,0,0,0
332420,"Metal Tank (Heavy Gauge) Manufacturing",0.960083960873,-0.154369552303,-0.138515918769,102313.720616,114023.986993
332431,"Metal Can Manufacturing",0,0,0,0,0
332439,"Other Metal Container Manufacturing",0.955152268649,-0.0164963381066,-0.0169776789591,84852.489421,82446.8886902
332510,"Hardware Manufacturing",0.144964018426,0.0013769160263,0.00958941299939,70400.0766672,10108.5452852
332613,"Spring Manufacturing",0.200112591538,-0.00822761571735,-0.0394912524363,71520.1979147,14900.5400848
332618,"Other Fabricated Wire Product Manufacturing",1.46796123907,0.0480631052062,0.0338496854527,56762.0490923,80625.8780106
332710,"Machine Shops",0.0780226739808,-0.00790410061514,-0.0919864693201,74173.5302731,6374.01994834
332721,"Precision Turned Product Manufacturing",4.92244734971,-0.517833491295,-0.0951850660708,68918.0238103,447833.095163
332722,"Bolt, Nut, Screw, Rivet, and Washer Manufacturing",0,0,0,0,0
332811,"Metal Heat Treating",0.0298879812234,-0.00164947083348,-0.0523019687992,63022.3859005,1994.75141254
332812,"Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",0.578572112218,-0.0536428135052,-0.0848490146667,51241.7664062,34517.7855406
332813,"Electroplating, Plating, Polishing, Anodizing, and Coloring",0.0661880513844,-0.00535625279176,-0.0748662364311,65614.0949522,4694.32052333
332911,"Industrial Valve Manufacturing",0,0,0,0,0
332912,"Fluid Power Valve and Hose Fitting Manufacturing",0,0,0,0,0
332913,"Plumbing Fixture Fitting and Trim Manufacturing",0,0,0,0,0
332919,"Other Metal Valve and Pipe Fitting Manufacturing",0,0,0,0,0
332991,"Ball and Roller Bearing Manufacturing",0,0,0,0,0
